date,file_type,ticker,name,close,mode,mode_css,revl,mom,r,days,tr_weeks,pl_raw,pl_num,signal_type
2026-04-15,daily,RCS,PIMCO Strategic Income Fund,5.29,Light Red,c7,5.44,-2.05,-0.9,82,21,+21.63%,21.63,Hold
2026-04-15,daily,REET,iSh. Global REIT ETF,26.85,Dark Green,c4,25.74,8.0,-0.26,4,0,+2.72%,2.72,Hold
2026-04-15,daily,REGL,ProShares S&P 400 Divid. Arist,90.16,Dark Green,c4,87.51,7.33,0.14,4,0,+0.85%,0.85,Hold
2026-04-15,daily,REMX,VanEck Rare Earth Strat. Metal,98.8,Dark Green,c4,89.25,5.99,0.96,4,41,+5.43%,5.43,Hold
2026-04-15,daily,RING,iSh. MSCI Global Gold Miners E,87.17,Dark Green,c4,79.64,5.98,1.1,8,1,+10.88%,10.88,Hold
2026-04-15,daily,RMT,Royce Micro-Cap Trust,12.88,Dark Green,c4,11.62,8.38,0.45,4,44,+7.24%,7.24,Hold
2026-04-15,daily,ROBO,Global Robotics & Automation E,76.22,Dark Green,c4,70.54,6.8,0.4,4,0,+4.57%,4.57,Hold
2026-04-15,daily,ROM,ProShares Ultra Technology ETF,96.63,Dark Green,c4,82.63,7.84,,6,5,+17.76%,17.76,Hold
2026-04-15,daily,RPG,Invesco S&P 500 Pure Growth ET,52.66,Dark Green,c4,48.48,8.37,0.24,6,0,+9.62%,9.62,Hold
2026-04-15,daily,RPV,Invesco S&P 500 Pure Value ETF,108.21,Light Green,c5,107.37,2.53,0.35,4,47,-0.41%,-0.41,Hold
2026-04-15,daily,RSP,Invesco S&P 500 Equal Weight E,199.66,Dark Green,c4,193.79,5.17,0.12,4,0,+1.23%,1.23,Hold
2026-04-15,daily,RSPT,Invesco S&P 500 Equal Weight T,49.17,Dark Green,c4,46.49,5.58,0.43,7,0,+5.54%,5.54,Hold
2026-04-15,daily,RVT,Royce Small Cap Trust,18.13,Dark Green,c4,16.97,6.8,0.23,4,0,+4.02%,4.02,Hold
2026-04-15,daily,RWL,Invesco S&P 500 Revenue ETF,119.81,Dark Green,c4,115.99,7.51,0.29,4,1,+1.17%,1.17,Hold
2026-04-15,daily,RWX,SPDR DJ Intl. Real Estate ETF,28.58,Dark Green,c4,27.54,6.15,-0.23,4,4,+2.99%,2.99,Hold
2026-04-15,daily,RZG,Invesco S&P 600 Pure Growth ET,61.82,Dark Green,c4,57.73,9.41,0.26,8,47,+7.08%,7.08,pP+
2026-04-15,daily,RZV,Invesco S&P 600 Pure Value ETF,131.61,Dark Green,c4,124.89,7.19,0.36,4,0,+2.61%,2.61,Hold
2026-04-15,daily,SCJ,iSh. MSCI Japan Small-Cap ETF,103.23,Dark Green,c4,98.17,8.14,0.42,8,1,+6.15%,6.15,pP
2026-04-15,daily,SCO,ProShares Ultrashort Crude Oil,7.9,Dark Red,c6,9.71,-3.31,,65,11,+57.66%,57.66,Hold
2026-04-15,daily,SCZ,iSh. MSCI EAFE Small-Cap ETF,83.96,Dark Green,c4,79.12,8.39,0.3,4,0,+2.22%,2.22,Hold
2026-04-15,daily,SDIV,Global X SuperDividend ETF,26.16,Dark Green,c4,25.05,7.4,0.17,9,1,+3.52%,3.52,pP
2026-04-15,daily,SDS,ProShares UltraShort S&P500 ET,66.04,Dark Red,c6,73.87,-7.93,,4,0,+5.48%,5.48,Hold
2026-04-15,daily,SETM,Sprott Critical Materials ETF,36.93,Dark Green,c4,33.31,5.7,1.19,8,44,+13.70%,13.7,pP
2026-04-15,daily,SGOL,abrdn Physical Gold ETF,46.16,Bear-Bull Flip,c20,44.51,2.76,0.89,21,129,+3.45%,3.45,Buy
2026-04-15,daily,SH,ProShares Short S&P500 ETF,35.57,Dark Red,c6,37.52,-7.89,,4,0,+2.73%,2.73,Hold
2026-04-15,daily,SHNY,Gold 3X Leveraged ETN,15.19,Bear-Bull Flip,c20,13.99,1.5,,21,3,+14.52%,14.52,Buy
2026-04-15,daily,SIL,Global X Silver Miners ETF,99.79,Dark Green,c4,90.55,4.66,1.23,8,1,+14.37%,14.37,Hold
2026-04-15,daily,SILJ,Amplify Junior Silver Miners E,32.67,Dark Green,c4,29.83,3.48,1.28,4,52,+4.28%,4.28,Hold
2026-04-15,daily,SIVR,abrdn Physical Silver ETF,75.65,Bear-Bull Flip,c20,69.68,1.85,1.31,21,50,+1.65%,1.65,Buy
2026-04-15,daily,SJB,ProShares Short High Yield ETF,15.27,Dark Red,c6,15.48,-7.29,,7,0,+0.91%,0.91,spBuy
2026-04-15,daily,SKYY,First Trust Cloud Computing ET,109.3,Light Red,c7,111.97,-1.45,-0.66,14,12,+2.33%,2.33,dBuy
2026-04-15,daily,SLV,iSh. Silver Trust ETF,72.04,Bear-Bull Flip,c20,66.33,1.8,1.31,21,50,+1.67%,1.67,Buy
2026-04-15,daily,SMH,VanEck Semiconductor ETF,452.0,Dark Green,c4,400.5,8.83,0.86,6,47,+14.51%,14.51,Hold
2026-04-15,daily,SMLF,iSh. US Small-Cap Equity Facto,80.49,Dark Green,c4,75.89,6.95,0.24,6,0,+5.53%,5.53,Hold
2026-04-15,daily,SNSR,Global X Internet of Things ET,41.16,Dark Green,c4,38.08,8.11,-0.23,4,0,+3.99%,3.99,Hold
2026-04-15,daily,SOCL,Global X Social Media ETF,45.98,Bear-Bull Flip,c20,44.21,1.63,-0.73,50,9,+16.91%,16.91,Buy
2026-04-15,daily,SOXL,Direxion Semiconductor Bull 3X,85.31,Dark Green,c4,57.73,9.92,,5,42,+28.61%,28.61,Hold
2026-04-15,daily,SOXS,Direxion Semiconductor Bear 3X,21.05,Dark Red,c6,35.03,-7.58,,8,50,+48.11%,48.11,Hold
2026-04-15,daily,SOXX,iSh. Seminconductor ETF,401.24,Dark Green,c4,348.04,9.31,0.92,6,47,+16.97%,16.97,Hold
2026-04-15,daily,SOYB,Teucrium Soybean ETF,24.22,Light Green,c5,24.12,1.24,-0.04,47,9,+6.32%,6.32,Hold
2026-04-15,daily,SPEU,Portfolio Europe ETF,55.0,Dark Green,c4,51.85,8.61,0.28,6,0,+6.57%,6.57,pP
2026-04-15,daily,SPGP,Invesco S&P 500 GARP ETF,114.64,Dark Green,c4,109.27,6.35,-0.32,4,4,+2.55%,2.55,Hold
2026-04-15,daily,SPHB,Invesco S&P 500 High Beta ETF,127.07,Dark Green,c4,117.86,6.15,0.59,4,47,+4.15%,4.15,Hold
2026-04-15,daily,SPHD,Invesco S&P 500 High Div. ETF,49.46,Dark Red,c6,50.3,-0.01,-0.2,24,3,+2.43%,2.43,Hold
2026-04-15,daily,SPHQ,Invesco S&P 500 Quality ETF,79.61,Dark Green,c4,76.47,7.11,0.35,4,0,+1.57%,1.57,Hold
2026-04-15,daily,SPLV,Invesco S&P 500 Low Volatility,74.26,Light Green,c5,73.62,2.93,-0.24,4,3,-0.07%,-0.07,Hold
2026-04-15,daily,SPXL,Direxion S&P500 Bull 3X ETF,223.67,Dark Green,c4,192.5,7.9,,4,4,+8.66%,8.66,Hold
2026-04-15,daily,SPXS,Direxion S&P500 Bear 3X ETF,33.22,Dark Red,c6,39.25,-7.81,,4,0,+8.16%,8.16,Hold
2026-04-15,daily,SPY,SPDR S&P 500,694.46,Dark Green,c4,658.35,8.08,,4,0,+2.91%,2.91,Hold
2026-04-15,daily,SPYD,SPDR S&P 500 High Div ETF,45.83,Light Red,c7,46.06,1.76,0.01,23,3,+0.20%,0.2,Hold
2026-04-15,daily,SPYG,SPDR S&P 500 Growth ETF,107.95,Dark Green,c4,99.86,8.18,-0.17,5,0,+3.79%,3.79,Hold
2026-04-15,daily,SPYM,SPDR Portfolio S&P 500 ETF,81.74,Dark Green,c4,77.46,8.1,,4,0,+2.92%,2.92,Hold
2026-04-15,daily,SPYV,SPDR S&P 500 Value ETF,58.28,Dark Green,c4,56.79,5.68,0.16,4,0,+0.92%,0.92,Hold
2026-04-15,daily,SQQQ,ProShares UltraPro Short QQQ E,62.02,Dark Red,c6,77.14,-7.28,,6,0,+19.54%,19.54,Hold
2026-04-15,daily,SSO,ProShares Ultra S&P 500 ETF,58.99,Dark Green,c4,53.21,7.95,,4,0,+5.75%,5.75,Hold
2026-04-15,daily,STIP,iSh. 0-5 Y TIPS Bond ETF,103.65,Dark Green,c4,103.26,4.23,-0.37,5,8,+0.30%,0.3,pP
2026-04-15,daily,SUB,iSh. Short-Term National Muni,106.58,Light Red,c7,106.67,-0.03,-0.37,30,3,+0.40%,0.4,Hold
2026-04-15,daily,SUSA,iSh. ESG Optimized MSCI USA ET,140.13,Dark Green,c4,133.96,7.32,-0.16,4,4,+2.22%,2.22,Hold
2026-04-15,daily,SVXY,ProShares Short VIX ST Futures,50.26,Dark Green,c4,46.73,4.91,,4,5,+4.45%,4.45,Hold
2026-04-15,daily,TAGS,Teucrium Agricultural ETF,24.04,Dark Red,c6,24.61,-7.84,-0.38,4,7,+1.19%,1.19,Hold
2026-04-15,daily,TAN,Invesco Solar ETF,55.23,Light Red,c7,55.93,-0.54,0.67,11,47,-0.49%,-0.49,Hold
2026-04-15,daily,TBT,ProShares Ultrash. 20+ Y Treas,34.5,Light Green,c5,34.4,-0.88,,27,4,+1.71%,1.71,Hold
2026-04-15,daily,TECL,Direxion Technology Bull 3X ET,117.94,Dark Green,c4,93.49,7.18,,5,8,+10.27%,10.27,Hold
2026-04-15,daily,THD,iSh. MSCI Thailand ETF,73.13,Dark Green,c4,68.34,8.2,0.4,9,37,+6.12%,6.12,Hold
2026-04-15,daily,THQ,abrdn Healthcare Opp. Fund,17.81,Dark Green,c4,17.55,3.46,-0.41,1,5,-1.17%,-1.17,Hold
2026-04-15,daily,THRO,iSh. US Thematic Rotation Acti,39.16,Dark Green,c4,36.9,8.38,-0.19,4,0,+3.16%,3.16,Hold
2026-04-15,daily,THW,abrdn World Healthcare Fund,12.55,Dark Green,c4,11.95,4.71,-0.3,3,5,+2.45%,2.45,Hold
2026-04-15,daily,TIP,iSh. TIPS Bond ETF,111.53,Dark Green,c4,110.68,5.05,-0.38,3,3,+0.49%,0.49,pP
2026-04-15,daily,TLH,iSh. 10-20 Year Treasury Bond,101.39,Light Red,c7,101.62,0.54,-0.43,27,4,+0.88%,0.88,Hold
2026-04-15,daily,TLT,iSh. 20+ Y Tr. Bond ETF,87.21,Light Red,c7,87.51,-0.13,-0.47,27,4,+1.26%,1.26,Hold
2026-04-15,daily,TMF,Direxion 20+ Yr Treasury Bull,36.96,Light Red,c7,37.43,-0.01,,27,4,+4.67%,4.67,Hold
2026-04-15,daily,TNA,Direxion Small Cap Bull 3X ETF,55.77,Dark Green,c4,46.54,7.12,,4,0,+11.67%,11.67,Hold
2026-04-15,daily,TOPT,iSh. Top 20 US stocks ETF,30.83,Dark Green,c4,28.93,8.18,-0.36,4,4,+3.73%,3.73,Hold
2026-04-15,daily,TQQQ,ProShares UltraPro QQQ ETF,53.41,Dark Green,c4,44.06,7.58,,4,4,+11.22%,11.22,Hold
2026-04-15,daily,TUR,iSh. MSCI Turkey ETF,42.47,Dark Green,c4,39.54,9.19,0.38,6,17,+9.80%,9.8,Hold
2026-04-15,daily,TZA,Direxion Small Cap Bear 3X ETF,5.51,Dark Red,c6,6.92,-6.75,,6,47,+18.49%,18.49,Hold
2026-04-15,daily,UAE,iSh. MSCI UAE ETF,19.92,Dark Green,c4,18.71,5.64,-0.2,4,5,+3.64%,3.64,Hold
2026-04-15,daily,UBT,ProShares Ultra 20+ Y Treasury,16.63,Light Red,c7,16.71,0.33,,27,4,+2.63%,2.63,Hold
2026-04-15,daily,UCO,ProShares Ultra Crude Oil ETF,40.63,Dark Green,c4,36.3,1.77,,65,10,+101.14%,101.14,Hold
2026-04-15,daily,UDN,Invesco DB US Dollar Bearish E,18.36,Dark Green,c4,18.09,6.13,,4,15,+0.82%,0.82,Hold
2026-04-15,daily,UDOW,ProShares UltraPro Dow 30 ETF,57.43,Dark Green,c4,52.16,6.03,,4,5,+4.99%,4.99,Hold
2026-04-15,daily,UGL,ProShares Ultra Gold ETF,65.49,Bear-Bull Flip,c20,61.43,2.09,,21,3,+8.51%,8.51,Buy
2026-04-15,daily,UNG,US Natural Gas ETF,10.56,Dark Red,c6,11.79,-5.41,-0.8,15,8,+10.81%,10.81,Hold
2026-04-15,daily,UPRO,ProShares UltraPro S&P 500 ETF,117.34,Dark Green,c4,100.96,7.87,,4,4,+8.68%,8.68,Hold
2026-04-15,daily,UPW,ProShares Ultra Utilities ETF,25.36,Light Green,c5,24.93,3.23,,7,8,+0.56%,0.56,Hold
2026-04-15,daily,URA,Global X Uranium ETF,52.84,Dark Green,c4,48.62,3.35,0.63,4,3,+4.16%,4.16,Hold
2026-04-15,daily,URE,ProShares Ultra Real Estate ET,67.31,Dark Green,c4,62.58,8.76,,4,0,+3.83%,3.83,Hold
2026-04-15,daily,URNM,Sprott Uranium Miners ETF,66.43,Dark Green,c4,62.29,2.29,0.79,4,3,+3.30%,3.3,Hold
2026-04-15,daily,URTH,iSh. MSCI World ETF,192.0,Dark Green,c4,181.89,8.28,0.16,4,0,+2.61%,2.61,Hold
2026-04-15,daily,URTY,ProShares UltraPro Russell 200,65.08,Dark Green,c4,54.35,7.14,,4,0,+11.69%,11.69,Hold
2026-04-15,daily,USA,Liberty All-Star Equity Fund,5.91,Dark Green,c4,5.69,5.41,-0.68,3,36,+2.25%,2.25,Hold
2026-04-15,daily,USD,ProShares Ultra Semiconductor,66.57,Dark Green,c4,52.39,8.78,,5,0,+15.81%,15.81,Hold
2026-04-15,daily,USHY,iSh. USD HY Corp. Bond ETF,37.25,Dark Green,c4,36.81,5.16,-0.41,4,5,+0.46%,0.46,Hold
2026-04-15,daily,USIG,iSh. USD Inv. Grade Corp. Bond,51.59,Bear-Bull Flip,c20,51.26,3.05,-0.4,30,5,+0.29%,0.29,Buy
2026-04-15,daily,USMV,iSh. MSCI USA Min. Volatility,93.67,Light Red,c7,94.12,1.15,-0.3,23,3,+1.41%,1.41,Hold
2026-04-15,daily,USO,US Oil ETF,123.85,Light Green,c5,114.07,3.26,1.25,65,11,+74.73%,74.73,Hold
2026-04-15,daily,USRT,iSh. Core US REIT ETF,63.03,Dark Green,c4,60.36,7.48,-0.17,4,0,+2.91%,2.91,Hold
2026-04-15,daily,UTF,C&S Infrastructure Fund,26.48,Light Green,c5,26.05,6.52,-0.16,8,11,+1.85%,1.85,Hold
2026-04-15,daily,UTG,Reaves Utility Income Fund,41.84,Dark Green,c4,40.13,5.45,0.28,6,8,+4.57%,4.57,Hold
2026-04-15,daily,UUP,Invesco DB US Dollar Bullish E,27.32,Dark Red,c6,27.66,-4.89,-0.44,4,4,+0.69%,0.69,Hold
2026-04-15,daily,UVXY,ProShares Ultra VIX ST Futures,38.76,Dark Red,c6,50.22,-5.14,,4,0,+12.21%,12.21,Hold
2026-04-15,daily,UWM,ProShares Ultra Russell 2000 E,54.64,Dark Green,c4,48.27,7.25,,4,0,+7.64%,7.64,Hold
2026-04-15,daily,UYG,ProShares Ultra Financials ETF,80.33,Dark Green,c4,74.37,6.51,,4,14,+3.11%,3.11,Hold
2026-04-15,daily,VB,Vanguard Small Cap ETF,278.24,Dark Green,c4,264.77,6.08,0.22,4,0,+2.33%,2.33,Hold
2026-04-15,daily,VCIT,Vanguard I-T Corporate Bond ET,83.43,Bear-Bull Flip,c20,82.89,3.05,-0.39,30,4,+0.31%,0.31,Buy
2026-04-15,daily,VCSH,Vanguard S-T Corporate Bond ET,79.41,Bear-Bull Flip,c20,79.2,1.97,-0.39,30,5,+0.20%,0.2,Buy
2026-04-15,daily,VEA,Vanguard Developed Markets ETF,68.89,Dark Green,c4,64.85,8.23,0.39,4,50,+2.68%,2.68,Hold
2026-04-15,daily,VEU,Vanguard All-World ex-US ETF,80.68,Dark Green,c4,75.96,8.22,0.35,4,1,+2.84%,2.84,Hold
2026-04-15,daily,VGK,Vanguard Europe ETF,88.37,Dark Green,c4,83.34,8.46,0.29,6,0,+6.43%,6.43,pP
2026-04-15,daily,VGT,Vanguard Information Techn. ET,770.04,Dark Green,c4,713.59,6.87,-0.13,6,0,+8.08%,8.08,Hold
2026-04-15,daily,VIG,Vanguard Dividend Appreciation,223.87,Dark Green,c4,217.49,6.55,-0.08,4,0,+1.14%,1.14,Hold
2026-04-15,daily,VLUE,iSh. MSCI USA Value Factor ETF,155.01,Dark Green,c4,146.34,8.16,0.55,4,47,+2.41%,2.41,Hold
2026-04-15,daily,VNM,VanEck Vietnam ETF,18.43,Dark Green,c4,17.45,8.35,0.46,4,0,+0.99%,0.99,Hold
2026-04-15,daily,VNQ,Vanguard REIT ETF,94.22,Dark Green,c4,90.82,6.5,-0.34,4,0,+2.73%,2.73,Hold
2026-04-15,daily,VO,Vanguard Mid-Cap Index ETF,301.91,Dark Green,c4,290.7,5.84,-0.17,4,0,+1.48%,1.48,Hold
2026-04-15,daily,VOE,Vanguard Mid-Cap Value ETF,190.6,Dark Green,c4,185.43,5.67,0.28,4,47,+0.86%,0.86,Hold
2026-04-15,daily,VOO,Vanguard S&P 500 ETF,638.35,Dark Green,c4,605.74,7.95,,4,0,+2.90%,2.9,Hold
2026-04-15,daily,VPL,Vanguard Pacific ETF,105.94,Dark Green,c4,99.3,7.2,0.49,4,50,+3.09%,3.09,Hold
2026-04-15,daily,VT,Vanguard Total World Stock ETF,148.09,Dark Green,c4,139.79,8.24,0.21,4,0,+2.95%,2.95,Hold
2026-04-15,daily,VTI,Vanguard Total Stock Market ET,342.65,Dark Green,c4,324.95,7.74,0.03,4,0,+2.80%,2.8,Hold
2026-04-15,daily,VTV,Vanguard Value ETF,202.96,Dark Green,c4,197.91,5.65,0.3,4,47,+0.88%,0.88,Hold
2026-04-15,daily,VUG,Vanguard Growth ETF,476.72,Dark Green,c4,443.74,7.54,-0.29,4,8,+4.37%,4.37,Hold
2026-04-15,daily,VWO,Vanguard Emerging Markets ETF,57.98,Dark Green,c4,54.49,8.13,0.22,4,0,+3.31%,3.31,Hold
2026-04-15,daily,VXUS,Vanguard Total Intl. Stock ETF,82.81,Dark Green,c4,77.89,8.26,0.35,4,1,+2.91%,2.91,Hold
2026-04-15,daily,VXX,iPath S&P 500 VIX ST Futures E,29.22,Dark Red,c6,34.5,-5.19,,4,0,+8.26%,8.26,Hold
2026-04-15,daily,VYM,Vanguard High Div Yield ETF,153.12,Dark Green,c4,149.13,6.68,0.27,4,47,+1.00%,1.0,Hold
2026-04-15,daily,WEAT,Teucrium Wheat ETF,22.61,Dark Red,c6,22.82,-3.79,-0.39,4,7,-0.49%,-0.49,Hold
2026-04-15,daily,WOOD,iSh. Global Timber & Forestry,72.39,Bear-Bull Flip,c20,71.0,3.07,-0.4,30,4,+2.40%,2.4,Buy
2026-04-15,daily,XAR,SPDR Aerospace & Defense ETF,276.48,Dark Green,c4,263.52,3.26,0.75,4,0,+2.29%,2.29,Hold
2026-04-15,daily,XBI,SPDR Biotech ETF,135.72,Dark Green,c4,126.22,5.97,0.62,9,39,+5.38%,5.38,Hold
2026-04-15,daily,XHB,SPDR Homebuilders ETF,105.78,Dark Green,c4,102.0,3.71,-0.47,1,5,+0.27%,0.27,Hold
2026-04-15,daily,XLB,SPDR Materials Sector ETF,52.01,Dark Green,c4,49.94,7.21,0.38,8,1,+3.85%,3.85,Hold
2026-04-15,daily,XLC,SPDR Communication Services ET,116.56,Dark Green,c4,112.21,4.67,0.2,4,3,+2.43%,2.43,Hold
2026-04-15,daily,XLE,SPDR Energy Sector ETF,55.95,Dark Red,c6,58.8,-4.3,0.57,3,22,+2.13%,2.13,Hold
2026-04-15,daily,XLF,SPDR Financial Sector ETF,51.78,Dark Green,c4,49.69,5.8,-0.51,4,8,+1.65%,1.65,Hold
2026-04-15,daily,XLG,Invesco S&P 500 Top 50 ETF,58.4,Dark Green,c4,55.12,7.77,-0.18,4,4,+3.51%,3.51,Hold
2026-04-15,daily,XLI,SPDR Industrial Sector ETF,173.35,Dark Green,c4,165.79,6.7,0.56,4,0,+2.04%,2.04,Hold
2026-04-15,daily,XLK,SPDR Technology Sector ETF,147.94,Dark Green,c4,136.38,7.31,-0.04,6,0,+8.64%,8.64,Hold
2026-04-15,daily,XLP,SPDR Consumer Staples ETF,81.47,Dark Red,c6,83.41,-0.43,0.08,27,12,+4.06%,4.06,Hold
2026-04-15,daily,XLU,SPDR Utilities Sector ETF,46.47,Light Green,c5,45.95,2.67,0.2,4,8,-0.41%,-0.41,Hold
2026-04-15,daily,XLV,SPDR Health Care Sector ETF,148.83,Light Red,c7,149.7,1.61,0.03,27,3,+2.59%,2.59,Hold
2026-04-15,daily,XLY,SPDR Consumer Discrectionary E,116.44,Dark Green,c4,110.31,4.27,-0.4,3,5,+2.89%,2.89,Hold
2026-04-15,daily,XME,SPDR S&P Metals and Mining ETF,115.26,Dark Green,c4,109.01,3.92,0.88,4,0,+2.15%,2.15,Hold
2026-04-15,daily,XOP,SPDR Oil & Gas Expl. & Prod. E,163.42,Dark Red,c6,174.22,-3.92,0.56,3,11,+2.28%,2.28,Hold
2026-04-15,daily,XPH,SPDR Pharmaceuticals ETF,57.27,Dark Green,c4,54.02,6.02,0.46,8,37,+6.57%,6.57,pP
2026-04-15,daily,XRT,SPDR Retail ETF,83.63,Dark Green,c4,80.98,4.2,-0.28,4,5,+1.19%,1.19,Hold
2026-04-15,daily,XSD,SPDR Semiconductor ETF,389.06,Dark Green,c4,339.29,8.97,0.63,6,47,+14.78%,14.78,Hold
2026-04-15,daily,XSW,SPDR Software & Services ETF,143.12,Light Red,c7,147.46,-2.23,-0.95,62,21,+23.64%,23.64,Hold
2026-04-15,daily,XT,iSh. Future Expon. Technologie,72.81,Dark Green,c4,68.81,7.79,-0.21,4,5,+2.68%,2.68,Hold
2026-04-15,daily,XTL,SPDR Telecom ETF,209.12,Dark Green,c4,193.48,8.04,1.21,8,47,+11.48%,11.48,pP
2026-04-15,daily,YCS,ProShares Ultrashort Yen,53.22,Light Green,c5,52.79,1.0,,34,39,+3.74%,3.74,Hold
2026-04-15,daily,YANG,Direxion China Bear 3X ETF,26.84,Dark Red,c6,29.72,-3.59,,4,6,+6.58%,6.58,Hold
2026-04-15,daily,YINN,Direxion China Bull 3X ETF,35.4,Dark Green,c4,32.54,2.39,,4,20,+7.21%,7.21,Hold
2026-04-15,daily,ZSL,ProShares Ultrashort Silver ET,19.81,Dark Red,c6,24.77,-3.06,,9,52,+12.69%,12.69,Hold
2026-04-15,daily,AAOI,Applied Optoelectronics,146.39,Dark Green,c4,101.82,9.14,2.6,92,17,+467.84%,467.84,Hold
2026-04-15,daily,AAPG,Ascentage Pharma,25.69,Light Green,c5,24.77,5.94,-1.11,9,22,-2.13%,-2.13,Hold
2026-04-15,daily,AB,AllianceBernstein,38.8,Dark Green,c4,37.55,2.31,-0.43,7,5,-0.23%,-0.23,Hold
2026-04-15,daily,ABCL,AbCellera Biologics,3.76,Dark Green,c4,3.39,2.01,-0.52,2,10,+7.74%,7.74,Hold
2026-04-15,daily,ABEV,Ambev,3.14,Dark Green,c4,2.96,8.36,0.58,8,22,+6.80%,6.8,Hold
2026-04-15,daily,ABTC,American Bitcoin,1.03,Light Red,c7,1.04,0.51,-1.77,139,25,+85.39%,85.39,Hold
2026-04-15,daily,ABVX,Abivax,125.8,Dark Green,c4,115.67,4.6,0.97,7,40,+6.71%,6.71,Hold
2026-04-15,daily,ACCO,ACCO Brands,3.14,Light Red,c7,3.27,-2.35,-0.76,29,4,+22.66%,22.66,Hold
2026-04-15,daily,ACH,Accendra Health,3.15,Dark Green,c4,2.47,8.37,-1.49,9,101,+38.16%,38.16,pP
2026-04-15,daily,ACHR,Archer Aviation,5.67,Light Red,c7,5.89,-0.89,-0.97,29,22,+16.98%,16.98,Hold
2026-04-15,daily,ACLX,Arcellx Inc,114.89,Light Green,c5,112.89,1.5,1.12,35,6,+0.98%,0.98,Hold
2026-04-15,daily,ACVA,ACV Auctions,4.66,Light Red,c7,4.86,-0.59,-1.44,52,59,+41.90%,41.9,Hold
2026-04-15,daily,AD,Array Digital Infrastructure,48.81,Light Green,c5,47.22,4.27,0.63,7,18,+2.16%,2.16,Hold
2026-04-15,daily,ADPT,Adaptive Biotechnologies,14.53,Light Red,c7,14.56,0.15,0.87,3,4,-8.19%,-8.19,Hold
2026-04-15,daily,ADTN,ADTRAN Holdings,15.3,Dark Green,c4,12.44,9.54,0.64,23,12,+52.09%,52.09,Hold
2026-04-15,daily,ADV,Advantage Solutions,27.91,Dark Green,c4,20.53,6.42,-1.34,24,27,+64.15%,64.15,Hold
2026-04-15,daily,AEG,Aegon NV,8.04,Dark Green,c4,7.28,9.6,-0.32,9,0,+8.94%,8.94,pP+
2026-04-15,daily,AEM,Agnico Eagle Mines,219.94,Dark Green,c4,204.19,5.26,1.09,8,109,+9.59%,9.59,Hold
2026-04-15,daily,AER,AerCap Holdings NV,148.97,Dark Green,c4,138.4,6.49,0.58,6,0,+6.02%,6.02,pP
2026-04-15,daily,AFRM,Affirm Holdings,55.82,Dark Green,c4,47.26,4.53,-0.7,4,10,+13.00%,13.0,Hold
2026-04-15,daily,AFYA,Afya Ltd,15.46,Dark Green,c4,14.45,2.56,-0.57,20,42,+7.44%,7.44,Hold
2026-04-15,daily,AG,First Majestic Silver,21.53,Light Red,c7,22.31,-0.23,1.88,22,44,+11.80%,11.8,Hold
2026-04-15,daily,AGI,Alamos Gold,48.78,Dark Green,c4,44.79,5.29,1.14,7,1,+6.07%,6.07,Hold
2026-04-15,daily,AGIO,Agios Pharmaceuticals,33.3,Light Green,c5,31.01,5.69,-0.78,13,1,+14.20%,14.2,Hold
2026-04-15,daily,AGL,Agilon Health,22.68,Dark Green,c4,13.64,10.0,-1.51,6,48,+62.12%,62.12,Hold
2026-04-15,daily,AGM,Federal Agricultural Mortgage,163.08,Dark Green,c4,150.02,6.62,-0.81,6,10,+7.62%,7.62,Hold
2026-04-15,daily,AGNC,AGNC Investment,10.64,Dark Green,c4,10.27,3.67,-0.13,1,5,+0.85%,0.85,Hold
2026-04-15,daily,AGRO,Adecoagro SA,13.56,Light Green,c5,13.04,1.61,1.12,44,11,+52.53%,52.53,Hold
2026-04-15,daily,AGX,Argan Inc,603.91,Light Green,c5,516.45,8.2,1.59,11,54,+5.84%,5.84,pP
2026-04-15,daily,AI,C3.ai,8.4,Dark Red,c6,8.84,0.2,-1.44,81,36,+41.63%,41.63,Hold
2026-04-15,daily,AIV,Apartment Investment & Mgmt,4.1,Light Red,c7,4.13,0.03,-0.45,25,4,+3.98%,3.98,Hold
2026-04-15,daily,AKO-B,Embotelladora Andina,30.01,Dark Green,c4,26.96,5.79,0.49,3,5,+5.74%,5.74,Hold
2026-04-15,daily,ALAB,Astera Labs,170.6,Dark Green,c4,122.34,8.46,-0.86,4,8,+35.52%,35.52,Hold
2026-04-15,daily,ALC,Alcon Inc,79.94,Dark Green,c4,76.64,4.1,-0.47,1,4,-0.29%,-0.29,Hold
2026-04-15,daily,ALEC,Alector,2.41,Light Green,c5,2.22,3.2,-0.35,8,7,-1.63%,-1.63,Hold
2026-04-15,daily,ALH,Alliance Laundry Holdings,24.98,Dark Green,c4,21.28,8.78,-0.47,8,1,+18.39%,18.39,pP
2026-04-15,daily,ALHC,Alignment Healthcare,21.28,Dark Green,c4,18.75,8.53,0.67,7,0,+14.41%,14.41,Hold
2026-04-15,daily,ALIT,Alight Inc,0.62,Light Red,c7,0.71,-2.61,-1.8,178,38,+88.83%,88.83,Hold
2026-04-15,daily,ALKT,Alkami Technology,16.24,Light Red,c7,17.0,-0.39,-1.16,16,65,+4.69%,4.69,Hold
2026-04-15,daily,ALLO,Allogene Therapeutics,2.28,Bull-Bear Flip,c18,2.85,4.54,0.76,9,19,-8.80%,-8.8,Sell
